ספר ישעיהו/א	יד	__	{{מ:פסוק|ישעיהו|א|יד}}	חׇדְשֵׁיכֶ֤ם וּמֽוֹעֲדֵיכֶם֙ שָֽׂנְאָ֣ה נַפְשִׁ֔י הָי֥וּ עָלַ֖י לָטֹ֑רַח נִלְאֵ֖יתִי נְשֹֽׂא׃
ספר ישעיהו/א	טו	__	{{מ:פסוק|ישעיהו|א|טו}}	וּבְפָרִשְׂכֶ֣ם כַּפֵּיכֶ֗ם אַעְלִ֤ים עֵינַי֙ מִכֶּ֔ם גַּ֛ם כִּֽי־תַרְבּ֥וּ תְפִלָּ֖ה אֵינֶ֣נִּי שֹׁמֵ֑עַ יְדֵיכֶ֖ם דָּמִ֥ים מָלֵֽאוּ׃
ספר ישעיהו/א	טז	__	{{מ:פסוק|ישעיהו|א|טז}}	רַֽחֲצוּ֙ הִזַּכּ֔וּ הָסִ֛ירוּ רֹ֥עַ מַעַלְלֵיכֶ֖ם מִנֶּ֣גֶד עֵינָ֑י חִדְל֖וּ הָרֵֽעַ׃
ספר ישעיהו/א	יז	__	{{מ:פסוק|ישעיהו|א|יז}}	לִמְד֥וּ הֵיטֵ֛ב דִּרְשׁ֥וּ מִשְׁפָּ֖ט אַשְּׁר֣וּ חָמ֑וֹץ שִׁפְט֣וּ יָת֔וֹם רִ֖יבוּ אַלְמָנָֽה׃
ספר ישעיהו/א	יח	//{{סס}}	{{מ:פסוק|ישעיהו|א|יח}}	לְכוּ־נָ֛א וְנִוָּכְחָ֖ה יֹאמַ֣ר יְהֹוָ֑ה אִם־יִהְי֨וּ חֲטָאֵיכֶ֤ם כַּשָּׁנִים֙ כַּשֶּׁ֣לֶג יַלְבִּ֔ינוּ אִם־יַאְדִּ֥ימוּ כַתּוֹלָ֖ע כַּצֶּ֥מֶר יִֽהְיֽוּ׃
ספר ישעיהו/א	יט	__	{{מ:פסוק|ישעיהו|א|יט}}	אִם־תֹּאב֖וּ וּשְׁמַעְתֶּ֑ם ט֥וּב הָאָ֖רֶץ תֹּאכֵֽלוּ׃
ספר ישעיהו/א	כ	__	{{מ:פסוק|ישעיהו|א|כ}}	וְאִם־תְּמָאֲנ֖וּ וּמְרִיתֶ֑ם חֶ֣רֶב תְּאֻכְּל֔וּ כִּ֛י פִּ֥י יְהֹוָ֖ה דִּבֵּֽר׃
ספר ישעיהו/א	כא	//{{פפ}}//	{{מ:פסוק|ישעיהו|א|כא}}	אֵיכָה֙ הָיְתָ֣ה לְזוֹנָ֔ה קִרְיָ֖ה נֶאֱמָנָ֑ה מְלֵאֲתִ֣י מִשְׁפָּ֗ט צֶ֛דֶק יָלִ֥ין בָּ֖הּ וְעַתָּ֥ה מְרַצְּחִֽים׃
ספר ישעיהו/א	כב	__	{{מ:פסוק|ישעיהו|א|כב}}	כַּסְפֵּ֖ךְ הָיָ֣ה לְסִיגִ֑ים סׇבְאֵ֖ךְ מָה֥וּל בַּמָּֽיִם׃
ספר ישעיהו/א	כג	__	{{מ:פסוק|ישעיהו|א|כג}}	שָׂרַ֣יִךְ {{נוסח|סוֹרְﬞרִ֗ים|2=א=סוֹרֲרִ֗ים (חטף)}} וְחַבְרֵי֙ גַּנָּבִ֔ים כֻּלּוֹ֙ אֹהֵ֣ב שֹׁ֔חַד וְרֹדֵ֖ף שַׁלְמֹנִ֑ים יָתוֹם֙ לֹ֣א יִשְׁפֹּ֔טוּ וְרִ֥יב אַלְמָנָ֖ה לֹא־יָב֥וֹא אֲלֵיהֶֽם׃
ספר ישעיהו/א	כד	//{{סס}}	{{מ:פסוק|ישעיהו|א|כד}}	לָכֵ֗ן נְאֻ֤ם הָאָדוֹן֙ יְהֹוָ֣ה צְבָא֔וֹת אֲבִ֖יר יִשְׂרָאֵ֑ל ה֚וֹי אֶנָּחֵ֣ם מִצָּרַ֔י וְאִנָּקְמָ֖ה מֵאוֹיְבָֽי׃
ספר ישעיהו/א	כה	__	{{מ:פסוק|ישעיהו|א|כה}}	וְאָשִׁ֤יבָה יָדִי֙ עָלַ֔יִךְ וְאֶצְרֹ֥ף כַּבֹּ֖ר סִיגָ֑יִךְ וְאָסִ֖ירָה כׇּל־בְּדִילָֽיִךְ׃
ספר ישעיהו/א	כו	__	{{מ:פסוק|ישעיהו|א|כו}}	וְאָשִׁ֤יבָה שֹׁפְטַ֙יִךְ֙ כְּבָרִ֣אשֹׁנָ֔ה וְיֹעֲצַ֖יִךְ כְּבַתְּחִלָּ֑ה אַֽחֲרֵי־כֵ֗ן יִקָּ֤רֵא לָךְ֙ עִ֣יר הַצֶּ֔דֶק קִרְיָ֖ה נֶאֱמָנָֽה׃
ספר ישעיהו/א	כז	__	{{מ:פסוק|ישעיהו|א|כז}}	צִיּ֖וֹן בְּמִשְׁפָּ֣ט תִּפָּדֶ֑ה וְשָׁבֶ֖יהָ בִּצְדָקָֽה׃
ספר ישעיהו/א	כח	__	{{מ:פסוק|ישעיהו|א|כח}}	וְשֶׁ֧בֶר פֹּשְׁעִ֛ים וְחַטָּאִ֖ים יַחְדָּ֑ו וְעֹזְבֵ֥י יְהֹוָ֖ה יִכְלֽוּ׃
ספר ישעיהו/א	כט	__	{{מ:פסוק|ישעיהו|א|כט}}	כִּ֣י יֵבֹ֔שׁוּ מֵאֵילִ֖ים אֲשֶׁ֣ר חֲמַדְתֶּ֑ם וְתַ֨חְפְּר֔וּ מֵהַגַּנּ֖וֹת אֲשֶׁ֥ר בְּחַרְתֶּֽם׃
ספר ישעיהו/א	ל	__	{{מ:פסוק|ישעיהו|א|ל}}	כִּ֣י תִֽהְי֔וּ כְּאֵלָ֖ה נֹבֶ֣לֶת עָלֶ֑הָ {{נוסח|וּֽכְﬞגַנָּ֔ה|2=א=וּֽכֲגַנָּ֔ה (חטף)}} אֲשֶׁר־מַ֖יִם אֵ֥ין לָֽהּ׃
ספר ישעיהו/א	לא	__	{{מ:פסוק|ישעיהו|א|לא}}	וְהָיָ֤ה הֶחָסֹן֙ לִנְעֹ֔רֶת וּפֹעֲל֖וֹ לְנִיצ֑וֹץ וּבָעֲר֧וּ שְׁנֵיהֶ֛ם יַחְדָּ֖ו וְאֵ֥ין מְכַבֶּֽה׃
ספר ישעיהו/א	תתת	<noinclude>//{{מ:טעמי המקרא-סוף}}//{{מ:שוליים-סוף}}//==הפרק ללא אותיות הפסוקים==//{{מ:טעמי המקרא}}//{{#בלי קטע:{{שם הדף המלא}}|סימן}}//{{מ:טעמי המקרא-סוף}}</noinclude>		
ספר ישעיהו/ב	0	<noinclude>{{ניווט טעמים|ישעיהו|ב}}//{{טעמי המקרא באינטרנט}}//{{מ:שוליים|5}}//{{מ:טעמי המקרא}}//</noinclude>		
ספר ישעיהו/ב	א	{{פפ}}//	{{מ:פסוק|ישעיהו|ב|א}}	הַדָּבָר֙ אֲשֶׁ֣ר חָזָ֔ה יְשַֽׁעְיָ֖הוּ בֶּן־אָמ֑וֹץ עַל־יְהוּדָ֖ה וִירוּשָׁל{{מ:ירושלם|ָ|ֽ}}ם׃
ספר ישעיהו/ב	ב	__	{{מ:פסוק|ישעיהו|ב|ב}}	וְהָיָ֣ה{{מ:לגרמיה-2}} בְּאַחֲרִ֣ית הַיָּמִ֗ים נָכ֨וֹן יִֽהְיֶ֜ה הַ֤ר בֵּית־יְהֹוָה֙ בְּרֹ֣אשׁ הֶהָרִ֔ים וְנִשָּׂ֖א מִגְּבָע֑וֹת וְנָהֲר֥וּ אֵלָ֖יו כׇּל־הַגּוֹיִֽם׃
ספר ישעיהו/ב	ג	__	{{מ:פסוק|ישעיהו|ב|ג}}	וְֽהָלְכ֞וּ עַמִּ֣ים רַבִּ֗ים וְאָֽמְרוּ֙ לְכ֣וּ{{מ:לגרמיה-2}} וְנַעֲלֶ֣ה אֶל־הַר־יְהֹוָ֗ה אֶל־בֵּית֙ אֱלֹהֵ֣י יַעֲקֹ֔ב וְיֹרֵ֙נוּ֙ מִדְּרָכָ֔יו וְנֵלְכָ֖ה בְּאֹרְחֹתָ֑יו כִּ֤י מִצִּיּוֹן֙ תֵּצֵ֣א תוֹרָ֔ה וּדְבַר־יְהֹוָ֖ה מִירוּשָׁל{{מ:ירושלם|ָ|ֽ}}ם׃
ספר ישעיהו/ב	ד	__	{{מ:פסוק|ישעיהו|ב|ד}}	וְשָׁפַט֙ בֵּ֣ין הַגּוֹיִ֔ם וְהוֹכִ֖יחַ לְעַמִּ֣ים רַבִּ֑ים וְכִתְּת֨וּ חַרְבוֹתָ֜ם לְאִתִּ֗ים וַחֲנִיתֽוֹתֵיהֶם֙ לְמַזְמֵר֔וֹת לֹא־יִשָּׂ֨א ג֤וֹי אֶל־גּוֹי֙ חֶ֔רֶב וְלֹֽא־יִלְמְד֥וּ ע֖וֹד מִלְחָמָֽה׃
ספר ישעיהו/ב	ה	//{{פפ}}//	{{מ:פסוק|ישעיהו|ב|ה}}	בֵּ֖ית יַעֲקֹ֑ב לְכ֥וּ וְנֵלְכָ֖ה בְּא֥וֹר יְהֹוָֽה׃
ספר ישעיהו/ב	ו	__	{{מ:פסוק|ישעיהו|ב|ו}}	כִּ֣י נָטַ֗שְׁתָּה עַמְּךָ֙ בֵּ֣ית יַעֲקֹ֔ב כִּ֤י מָֽלְאוּ֙ מִקֶּ֔דֶם {{נוסח|וְעֹנְﬞנִ֖ים|2=א=וְעֹנֲנִ֖ים (חטף)}} כַּפְּלִשְׁתִּ֑ים וּבְיַלְדֵ֥י נׇכְרִ֖ים יַשְׂפִּֽיקוּ׃
ספר ישעיהו/ב	ז	__	{{מ:פסוק|ישעיהו|ב|ז}}	וַתִּמָּלֵ֤א אַרְצוֹ֙ כֶּ֣סֶף וְזָהָ֔ב וְאֵ֥ין קֵ֖צֶה לְאֹצְרֹתָ֑יו וַתִּמָּלֵ֤א אַרְצוֹ֙ סוּסִ֔ים וְאֵ֥ין קֵ֖צֶה לְמַרְכְּבֹתָֽיו׃
ספר ישעיהו/ב	ח	__	{{מ:פסוק|ישעיהו|ב|ח}}	וַתִּמָּלֵ֥א אַרְצ֖וֹ אֱלִילִ֑ים לְמַעֲשֵׂ֤ה יָדָיו֙ יִֽשְׁתַּחֲו֔וּ לַאֲשֶׁ֥ר עָשׂ֖וּ אֶצְבְּעֹתָֽיו׃
ספר ישעיהו/ב	ט	__	{{מ:פסוק|ישעיהו|ב|ט}}	וַיִּשַּׁ֥ח אָדָ֖ם וַיִּשְׁפַּל־אִ֑ישׁ וְאַל־תִּשָּׂ֖א לָהֶֽם׃
ספר ישעיהו/ב	י	__	{{מ:פסוק|ישעיהו|ב|י}}	בּ֣וֹא בַצּ֔וּר וְהִטָּמֵ֖ן בֶּעָפָ֑ר מִפְּנֵי֙ פַּ֣חַד יְהֹוָ֔ה וּמֵהֲדַ֖ר גְּאֹנֽוֹ׃
ספר ישעיהו/ב	יא	__	{{מ:פסוק|ישעיהו|ב|יא}}	עֵינֵ֞י גַּבְה֤וּת אָדָם֙ שָׁפֵ֔ל וְשַׁ֖ח ר֣וּם אֲנָשִׁ֑ים וְנִשְׂגַּ֧ב יְהֹוָ֛ה לְבַדּ֖וֹ בַּיּ֥וֹם הַהֽוּא׃
ספר ישעיהו/ב	יב	//{{פפ}}//	{{מ:פסוק|ישעיהו|ב|יב}}	כִּ֣י י֞וֹם לַיהֹוָ֧ה צְבָא֛וֹת עַ֥ל כׇּל־גֵּאֶ֖ה וָרָ֑ם וְעַ֖ל כׇּל־נִשָּׂ֥א וְשָׁפֵֽל׃
ספר ישעיהו/ב	יג	__	{{מ:פסוק|ישעיהו|ב|יג}}	וְעַל֙ כׇּל־אַרְזֵ֣י הַלְּבָנ֔וֹן הָרָמִ֖ים וְהַנִּשָּׂאִ֑ים וְעַ֖ל כׇּל־אַלּוֹנֵ֥י הַבָּשָֽׁן׃
ספר ישעיהו/ב	יד	__	{{מ:פסוק|ישעיהו|ב|יד}}	וְעַ֖ל כׇּל־הֶהָרִ֣ים הָרָמִ֑ים וְעַ֖ל כׇּל־הַגְּבָע֥וֹת הַנִּשָּׂאֽוֹת׃
ספר ישעיהו/ב	טו	__	{{מ:פסוק|ישעיהו|ב|טו}}	וְעַ֖ל כׇּל־מִגְדָּ֣ל גָּבֹ֑הַּ וְעַ֖ל כׇּל־חוֹמָ֥ה בְצוּרָֽה׃
ספר ישעיהו/ב	טז	__	{{מ:פסוק|ישעיהו|ב|טז}}	וְעַ֖ל כׇּל־אֳנִיּ֣וֹת תַּרְשִׁ֑ישׁ וְעַ֖ל כׇּל־שְׂכִיּ֥וֹת הַחֶמְדָּֽה׃
ספר ישעיהו/ב	יז	__	{{מ:פסוק|ישעיהו|ב|יז}}	וְשַׁח֙ גַּבְה֣וּת הָאָדָ֔ם וְשָׁפֵ֖ל ר֣וּם אֲנָשִׁ֑ים וְנִשְׂגַּ֧ב יְהֹוָ֛ה לְבַדּ֖וֹ בַּיּ֥וֹם הַהֽוּא׃
ספר ישעיהו/ב	יח	__	{{מ:פסוק|ישעיהו|ב|יח}}	וְהָאֱלִילִ֖ים כָּלִ֥יל יַחֲלֹֽף׃
ספר ישעיהו/ב	יט	__	{{מ:פסוק|ישעיהו|ב|יט}}	וּבָ֙אוּ֙ בִּמְעָר֣וֹת צֻרִ֔ים וּבִמְחִלּ֖וֹת עָפָ֑ר מִפְּנֵ֞י פַּ֤חַד יְהֹוָה֙ וּמֵהֲדַ֣ר גְּאוֹנ֔וֹ בְּקוּמ֖וֹ לַעֲרֹ֥ץ הָאָֽרֶץ׃
ספר ישעיהו/ב	כ	__	{{מ:פסוק|ישעיהו|ב|כ}}	בַּיּ֤וֹם הַהוּא֙ יַשְׁלִ֣יךְ הָאָדָ֔ם אֵ֚ת אֱלִילֵ֣י כַסְפּ֔וֹ וְאֵ֖ת אֱלִילֵ֣י זְהָב֑וֹ אֲשֶׁ֤ר עָֽשׂוּ־לוֹ֙ לְהִֽשְׁתַּחֲוֺ֔ת לַחְפֹּ֥ר פֵּר֖וֹת וְלָעֲטַלֵּפִֽים׃
ספר ישעיהו/ב	כא	__	{{מ:פסוק|ישעיהו|ב|כא}}	לָבוֹא֙ בְּנִקְר֣וֹת הַצֻּרִ֔ים וּבִסְעִפֵ֖י הַסְּלָעִ֑ים מִפְּנֵ֞י פַּ֤חַד יְהֹוָה֙ וּמֵהֲדַ֣ר גְּאוֹנ֔וֹ בְּקוּמ֖וֹ לַעֲרֹ֥ץ הָאָֽרֶץ׃
ספר ישעיהו/ב	כב	__	{{מ:פסוק|ישעיהו|ב|כב}}	חִדְל֤וּ לָכֶם֙ מִן־הָ֣אָדָ֔ם אֲשֶׁ֥ר נְשָׁמָ֖ה בְּאַפּ֑וֹ כִּֽי־בַמֶּ֥ה נֶחְשָׁ֖ב הֽוּא׃
ספר ישעיהו/ב	תתת	<noinclude>//{{מ:טעמי המקרא-סוף}}//{{מ:שוליים-סוף}}//==הפרק ללא אותיות הפסוקים==//{{מ:טעמי המקרא}}//{{#בלי קטע:{{שם הדף המלא}}|סימן}}//{{מ:טעמי המקרא-סוף}}</noinclude>		
ספר ישעיהו/ג	0	<noinclude>{{ניווט טעמים|ישעיהו|ג}}//{{טעמי המקרא באינטרנט}}//{{מ:שוליים|5}}//{{מ:טעמי המקרא}}//</noinclude>		
ספר ישעיהו/ג	א	{{פפ}}//	{{מ:פסוק|ישעיהו|ג|א}}	כִּי֩ הִנֵּ֨ה הָאָד֜וֹן יְהֹוָ֣ה צְבָא֗וֹת מֵסִ֤יר מִירוּשָׁל{{מ:ירושלם|ַ|֙}}ם֙ וּמִ֣יהוּדָ֔ה מַשְׁעֵ֖ן וּמַשְׁעֵנָ֑ה כֹּ֚ל מִשְׁעַן־לֶ֔חֶם וְכֹ֖ל מִשְׁעַן־מָֽיִם׃
ספר ישעיהו/ג	ב	__	{{מ:פסוק|ישעיהו|ג|ב}}	גִּבּ֖וֹר וְאִ֣ישׁ מִלְחָמָ֑ה שׁוֹפֵ֥ט וְנָבִ֖יא וְקֹסֵ֥ם וְזָקֵֽן׃
ספר ישעיהו/ג	ג	__	{{מ:פסוק|ישעיהו|ג|ג}}	שַׂר־חֲמִשִּׁ֖ים וּנְשׂ֣וּא פָנִ֑ים וְיוֹעֵ֛ץ וַחֲכַ֥ם חֲרָשִׁ֖ים וּנְב֥וֹן לָֽחַשׁ׃
ספר ישעיהו/ג	ד	__	{{מ:פסוק|ישעיהו|ג|ד}}	וְנָתַתִּ֥י נְעָרִ֖ים שָׂרֵיהֶ֑ם וְתַעֲלוּלִ֖ים יִמְשְׁלוּ־בָֽם׃
ספר ישעיהו/ג	ה	__	{{מ:פסוק|ישעיהו|ג|ה}}	וְנִגַּ֣שׂ הָעָ֔ם אִ֥ישׁ בְּאִ֖ישׁ וְאִ֣ישׁ בְּרֵעֵ֑הוּ יִרְהֲב֗וּ הַנַּ֙עַר֙ בַּזָּקֵ֔ן וְהַנִּקְלֶ֖ה בַּנִּכְבָּֽד׃
ספר ישעיהו/ג	ו	__	{{מ:פסוק|ישעיהו|ג|ו}}	כִּי־יִתְפֹּ֨שׂ אִ֤ישׁ בְּאָחִיו֙ בֵּ֣ית אָבִ֔יו שִׂמְלָ֣ה לְכָ֔ה קָצִ֖ין תִּֽהְיֶה־לָּ֑נוּ וְהַמַּכְשֵׁלָ֥ה הַזֹּ֖את תַּ֥חַת יָדֶֽךָ׃
ספר ישעיהו/ג	ז	__	{{מ:פסוק|ישעיהו|ג|ז}}	יִשָּׂא֩ בַיּ֨וֹם הַה֤וּא{{מ:פסק}}לֵאמֹר֙ לֹא־אֶהְיֶ֣ה חֹבֵ֔שׁ וּבְבֵיתִ֕י אֵ֥ין לֶ֖חֶם וְאֵ֣ין שִׂמְלָ֑ה לֹ֥א תְשִׂימֻ֖נִי קְצִ֥ין עָֽם׃
ספר ישעיהו/ג	ח	__	{{מ:פסוק|ישעיהו|ג|ח}}	כִּ֤י כָֽשְׁלָה֙ יְר֣וּשָׁל{{מ:ירושלם|ַ|֔}}ם וִיהוּדָ֖ה נָפָ֑ל כִּֽי־לְשׁוֹנָ֤ם וּמַֽעַלְלֵיהֶם֙ אֶל־יְהֹוָ֔ה לַמְר֖וֹת עֵנֵ֥י כְבוֹדֽוֹ׃
ספר ישעיהו/ג	ט	__	{{מ:פסוק|ישעיהו|ג|ט}}	הַכָּרַ֤ת פְּנֵיהֶם֙ עָ֣נְתָה בָּ֔ם וְחַטָּאתָ֛ם כִּסְדֹ֥ם הִגִּ֖ידוּ לֹ֣א כִחֵ֑דוּ א֣וֹי לְנַפְשָׁ֔ם כִּי־גָמְל֥וּ לָהֶ֖ם רָעָֽה׃
ספר ישעיהו/ג	י	__	{{מ:פסוק|ישעיהו|ג|י}}	אִמְר֥וּ צַדִּ֖יק כִּי־ט֑וֹב כִּֽי־פְרִ֥י מַעַלְלֵיהֶ֖ם יֹאכֵֽלוּ׃
ספר ישעיהו/ג	יא	__	{{מ:פסוק|ישעיהו|ג|יא}}	א֖וֹי לְרָשָׁ֣ע רָ֑ע כִּֽי־גְמ֥וּל יָדָ֖יו יֵעָ֥שֶׂה לּֽוֹ׃
ספר ישעיהו/ג	יב	__	{{מ:פסוק|ישעיהו|ג|יב}}	עַמִּי֙ נֹגְשָׂ֣יו מְעוֹלֵ֔ל וְנָשִׁ֖ים מָ֣שְׁלוּ ב֑וֹ עַמִּי֙ מְאַשְּׁרֶ֣יךָ מַתְעִ֔ים וְדֶ֥רֶךְ אֹרְחֹתֶ֖יךָ בִּלֵּֽעוּ׃
ספר ישעיהו/ג	יג	//{{פפ}}//	{{מ:פסוק|ישעיהו|ג|יג}}	נִצָּ֥ב לָרִ֖יב יְהֹוָ֑ה וְעֹמֵ֖ד לָדִ֥ין עַמִּֽים׃
ספר ישעיהו/ג	יד	__	{{מ:פסוק|ישעיהו|ג|יד}}	יְהֹוָה֙ בְּמִשְׁפָּ֣ט יָב֔וֹא עִם־זִקְנֵ֥י עַמּ֖וֹ וְשָׂרָ֑יו וְאַתֶּם֙ בִּעַרְתֶּ֣ם הַכֶּ֔רֶם גְּזֵלַ֥ת הֶעָנִ֖י בְּבָתֵּיכֶֽם׃
ספר ישעיהו/ג	טו	__	{{מ:פסוק|ישעיהו|ג|טו}}	"{{מ:כו""ק מיוחד|מלכם|מַה־לָּכֶם֙|סוג=כו""ק כתיב מילה חדה וקרי תרתין מילין}} תְּדַכְּא֣וּ עַמִּ֔י וּפְנֵ֥י עֲנִיִּ֖ים תִּטְחָ֑נוּ נְאֻם־אֲדֹנָ֥י יֱהֹוִ֖ה צְבָאֽוֹת׃"
ספר ישעיהו/ג	טז	//{{סס}}	{{מ:פסוק|ישעיהו|ג|טז}}	"וַיֹּ֣אמֶר יְהֹוָ֗ה יַ֚עַן כִּ֤י גָֽבְהוּ֙ בְּנ֣וֹת צִיּ֔וֹן וַתֵּלַ֙כְנָה֙ {{כו""ק|נטוות|נְטוּי֣וֹת}} גָּר֔וֹן וּֽמְשַׂקְּר֖וֹת עֵינָ֑יִם הָל֤וֹךְ וְטָפֹף֙ תֵּלַ֔כְנָה וּבְרַגְלֵיהֶ֖ם תְּעַכַּֽסְנָה׃"
ספר ישעיהו/ג	יז	__	{{מ:פסוק|ישעיהו|ג|יז}}	וְשִׂפַּ֣ח אֲדֹנָ֔י קׇדְקֹ֖ד בְּנ֣וֹת צִיּ֑וֹן וַיהֹוָ֖ה פׇּתְהֵ֥ן יְעָרֶֽה׃
ספר ישעיהו/ג	יח	//{{סס}}	{{מ:פסוק|ישעיהו|ג|יח}}	בַּיּ֨וֹם הַה֜וּא יָסִ֣יר אֲדֹנָ֗י אֵ֣ת תִּפְאֶ֧רֶת הָעֲכָסִ֛ים וְהַשְּׁבִיסִ֖ים וְהַשַּׂהֲרֹנִֽים׃
ספר ישעיהו/ג	יט	__	{{מ:פסוק|ישעיהו|ג|יט}}	הַנְּטִפ֥וֹת וְהַשֵּׁיר֖וֹת וְהָרְעָלֽוֹת׃
ספר ישעיהו/ג	כ	__	{{מ:פסוק|ישעיהו|ג|כ}}	הַפְּאֵרִ֤ים וְהַצְּעָדוֹת֙ וְהַקִּשֻּׁרִ֔ים וּבָתֵּ֥י הַנֶּ֖פֶשׁ וְהַלְּחָשִֽׁים׃
ספר ישעיהו/ג	כא	__	{{מ:פסוק|ישעיהו|ג|כא}}	הַטַּבָּע֖וֹת וְנִזְמֵ֥י הָאָֽף׃
